,X,Y,labels,district
53332,-58.57953,-15.144405,0,1000345
53333,-58.57959,-15.144262,0,1000345
53334,-58.57953,-15.144405,0,1000345
53335,-58.57953,-15.144405,0,1000345
53336,-58.57959,-15.144262,0,1000345
53337,-58.640087,-15.102751,0,1000345
53338,-58.57959,-15.144262,0,1000345
53339,-58.57953,-15.144405,0,1000345
53340,-58.579533,-15.144403,0,1000345
53341,-58.57953,-15.144405,0,1000345
53342,-58.579533,-15.144403,0,1000345
53343,-58.57953,-15.144403,0,1000345
53344,-58.57959,-15.144262,0,1000345
53345,-44.238495,3.5986001,0,1000346
53346,-44.23849,3.5985994,0,1000346
53347,-44.23849,3.5985997,0,1000346
53348,-45.41132,3.3655672,0,1000346
53349,-44.23849,3.5985997,0,1000346
53350,-44.23849,3.598599,0,1000346
53351,-44.238487,3.5985992,0,1000346
53352,-44.23849,3.5985994,0,1000346
53353,-44.238487,3.5985992,0,1000346
53354,-44.23849,3.5986,0,1000346
53355,-44.23849,3.5985997,0,1000346
53356,-44.23849,3.598599,0,1000346
53357,-44.23849,3.5986004,0,1000346
53358,-44.23849,3.598599,0,1000346
53359,-44.23849,3.598599,0,1000346
53360,-44.23849,3.598599,0,1000346
53361,-44.23849,3.598599,0,1000346
53362,-44.23849,3.5985997,0,1000346
53363,-44.23849,3.598599,0,1000346
53364,-44.23849,3.5985994,0,1000346
53365,-44.23849,3.5986,0,1000346
53366,-44.23849,3.598599,0,1000346
53367,-44.23849,3.598599,0,1000346
53368,-44.23849,3.5985994,0,1000346
53369,-44.23849,3.598599,0,1000346
53370,-44.23849,3.5985997,0,1000346
53371,-44.23849,3.598599,0,1000346
53372,-44.23849,3.598599,0,1000346
53373,-44.23849,3.598599,0,1000346
53374,-44.23849,3.598599,0,1000346
53375,-44.23849,3.598599,0,1000346
53376,-44.23849,3.598599,0,1000346
53377,-44.23849,3.598599,0,1000346
53378,-44.23849,3.598599,0,1000346
53379,16.703997,-28.17136,0,1000347
53380,16.703997,-28.17136,0,1000347
53381,16.703997,-28.17136,0,1000347
53382,16.703997,-28.17136,0,1000347
53383,16.703997,-28.171362,0,1000347
53384,16.703999,-28.171362,0,1000347
53385,16.703997,-28.17136,0,1000347
53386,16.703997,-28.17136,0,1000347
53387,16.703997,-28.17136,0,1000347
53388,16.703997,-28.17136,0,1000347
53389,16.703997,-28.17136,0,1000347
53390,16.703997,-28.17136,0,1000347
53391,16.703997,-28.17136,0,1000347
53392,16.703997,-28.17136,0,1000347
53393,16.703997,-28.17136,0,1000347
53394,16.703997,-28.17136,0,1000347
53395,16.703997,-28.171362,0,1000347
53396,16.703997,-28.17136,0,1000347
53397,16.703997,-28.17136,0,1000347
53398,16.703997,-28.17136,0,1000347
53399,16.703997,-28.17136,0,1000347
53400,16.703997,-28.17136,0,1000347
53401,-28.204546,18.232735,0,1000349
53402,-28.204533,18.232742,0,1000349
53403,-28.204535,18.23274,0,1000349
53404,-28.204546,18.232735,0,1000349
53405,-28.204535,18.232742,0,1000349
53406,-28.20451,18.232756,0,1000349
53407,-28.204546,18.232735,0,1000349
53408,-28.204544,18.232735,0,1000349
53409,-28.204523,18.232748,0,1000349
53410,-28.204535,18.23274,0,1000349
53411,-28.204527,18.232744,0,1000349
53412,-28.20454,18.232737,0,1000349
53413,-28.204538,18.232737,0,1000349
53414,-28.204546,18.232735,0,1000349
53415,-28.204525,18.232746,0,1000349
53416,-28.204523,18.232748,0,1000349
53417,-28.204548,18.232737,0,1000349
53418,-28.204533,18.232742,0,1000349
53419,-28.20454,18.232738,0,1000349
53420,-28.204527,18.232746,0,1000349
53421,-28.20454,18.232737,0,1000349
53422,-30.59655,17.869772,0,1000349
53423,-28.204535,18.232742,0,1000349
53424,-28.204527,18.232746,0,1000349
53425,-28.204533,18.232742,0,1000349
53426,-28.20454,18.232738,0,1000349
53427,-28.204535,18.23274,0,1000349
53428,-28.204517,18.232752,0,1000349
53429,-28.204525,18.232746,0,1000349
53430,-28.20454,18.232737,0,1000349
53431,-28.204523,18.232748,0,1000349
53432,-28.204527,18.232746,0,1000349
53433,-28.204527,18.232744,0,1000349
53434,-6.213176,-16.981335,0,1000350
53435,-6.213238,-16.981344,0,1000350
53436,-6.21322,-16.981342,0,1000350
53437,-6.213238,-16.981344,0,1000350
53438,-6.2132034,-16.981337,0,1000350
53439,-6.213238,-16.981344,0,1000350
53440,-6.213238,-16.981344,0,1000350
53441,-6.213238,-16.981344,0,1000350
53442,-6.213238,-16.981344,0,1000350
53443,-6.213238,-16.981344,0,1000350
53444,-6.213238,-16.981344,0,1000350
53445,-6.213238,-16.981344,0,1000350
53446,-6.2131906,-16.981339,0,1000350
53447,-4.3422585,-15.541113,0,1000350
53448,-6.213238,-16.981344,0,1000350
53449,-6.213238,-16.981344,0,1000350
53450,-6.213238,-16.981344,0,1000350
53451,-6.213238,-16.981344,0,1000350
53452,-6.213238,-16.981344,0,1000350
53453,-6.213238,-16.981344,0,1000350
53454,-6.213238,-16.981344,0,1000350
53455,-52.457264,-22.445766,0,1000351
53456,-52.457264,-22.445765,0,1000351
53457,-52.457264,-22.445765,0,1000351
53458,-52.457264,-22.445765,0,1000351
53459,-52.457264,-22.445765,0,1000351
53460,-52.457264,-22.445765,0,1000351
53461,-52.457264,-22.445765,0,1000351
53462,-52.457264,-22.445765,0,1000351
53463,-52.45726,-22.445765,0,1000351
53464,-52.457264,-22.445765,0,1000351
53465,-52.457264,-22.445765,0,1000351
53466,-52.457264,-22.445765,0,1000351
53467,-52.457264,-22.445765,0,1000351
53468,-52.457264,-22.445765,0,1000351
53469,-52.457264,-22.445765,0,1000351
53470,-52.457264,-22.445765,0,1000351
53471,-52.457264,-22.445765,0,1000351
53472,-52.457264,-22.445765,0,1000351
53473,-52.457264,-22.445765,0,1000351
53474,-52.457264,-22.445765,0,1000351
53475,-52.460346,-22.482767,0,1000351
53476,-52.457264,-22.445765,0,1000351
53477,36.14333,9.760014,0,1000352
53478,26.596346,-1.2352989,0,1000352
53479,36.14333,9.760014,0,1000352
53480,36.14333,9.760014,0,1000352
53481,36.14333,9.760014,0,1000352
53482,36.143333,9.760014,0,1000352
53483,36.14333,9.760014,0,1000352
53484,36.14333,9.760014,0,1000352
53485,36.14333,9.760014,0,1000352
53486,36.14333,9.760014,0,1000352
53487,36.14333,9.760014,0,1000352
53488,36.14333,9.760014,0,1000352
53489,36.143333,9.760014,0,1000352
53490,36.14333,9.760014,0,1000352
53491,36.143333,9.760014,0,1000352
53492,36.14333,9.760014,0,1000352
53493,36.14257,9.750658,0,1000352
53494,36.14333,9.760014,0,1000352
53495,36.14333,9.760014,0,1000352
53496,36.14333,9.760014,0,1000352
53497,36.143333,9.760014,0,1000352
53498,36.14333,9.760014,0,1000352
53499,36.14333,9.760014,0,1000352
53500,36.14333,9.760014,0,1000352
53501,36.14333,9.760014,0,1000352
53502,36.14333,9.760014,0,1000352
53503,36.143333,9.760014,0,1000352
53504,36.143333,9.760014,0,1000352
53505,36.14333,9.760014,0,1000352
53506,36.14333,9.760014,0,1000352
53507,36.14333,9.760014,0,1000352
53508,36.14333,9.760014,0,1000352
53509,36.14333,9.760014,0,1000352
53510,-15.259668,-46.470753,0,1000353
53511,-15.259668,-46.470753,0,1000353
53512,-15.259668,-46.470753,0,1000353
53513,-15.259668,-46.470753,0,1000353
53514,-15.259668,-46.470753,0,1000353
53515,-15.259668,-46.470753,0,1000353
53516,-15.259668,-46.470753,0,1000353
53517,-15.259668,-46.470753,0,1000353
53518,-15.259668,-46.470753,0,1000353
53519,-15.259668,-46.470753,0,1000353
53520,-15.259668,-46.470753,0,1000353
53521,-15.259668,-46.470753,0,1000353
53522,-15.259668,-46.470753,0,1000353
53523,-15.259668,-46.470753,0,1000353
53524,-15.259668,-46.470753,0,1000353
53525,-15.259668,-46.470753,0,1000353
53526,-15.259668,-46.470753,0,1000353
53527,-15.259668,-46.470753,0,1000353
53528,-15.259668,-46.470753,0,1000353
53529,-15.259668,-46.470753,0,1000353
53530,-15.259668,-46.470753,0,1000353
53531,-15.259668,-46.470753,0,1000353
53532,-12.621271,-8.646985,0,1000354
53533,-12.606437,-8.196905,0,1000354
53534,-12.621276,-8.646606,0,1000354
53535,-12.621273,-8.64703,0,1000354
53536,-12.621273,-8.646842,0,1000354
53537,-12.621273,-8.646843,0,1000354
53538,-12.621277,-8.646559,0,1000354
53539,-12.621277,-8.646512,0,1000354
53540,-12.621273,-8.64689,0,1000354
53541,-12.621274,-8.646748,0,1000354
53542,-12.621274,-8.646702,0,1000354
53543,-12.602886,-8.315148,0,1000354
53544,-12.621275,-8.646701,0,1000354
53545,-12.621278,-8.646419,0,1000354
53546,-12.621277,-8.64656,0,1000354
53547,-12.61463,-8.107371,0,1000354
53548,-12.621273,-8.64703,0,1000354
53549,-39.061012,-32.729027,0,1000355
53550,-39.055008,-32.746063,0,1000355
53551,-39.056736,-32.742706,0,1000355
53552,-39.061012,-32.729023,0,1000355
53553,-39.061012,-32.729023,0,1000355
53554,-39.061012,-32.729023,0,1000355
53555,-39.06101,-32.729023,0,1000355
53556,-39.061016,-32.72903,0,1000355
53557,-39.061012,-32.729023,0,1000355
53558,-39.056026,-32.74502,0,1000355
53559,-39.061012,-32.729027,0,1000355
53560,-39.056026,-32.74502,0,1000355
53561,-39.061012,-32.729023,0,1000355
53562,-39.061012,-32.729023,0,1000355
53563,-39.06101,-32.729023,0,1000355
53564,-39.061012,-32.729027,0,1000355
53565,-39.061012,-32.729023,0,1000355
53566,-39.061016,-32.729027,0,1000355
53567,-39.061016,-32.72903,0,1000355
53568,-39.061012,-32.729027,0,1000355
53569,7.6753635,47.50595,0,1000356
53570,7.6753654,47.505947,0,1000356
53571,7.675364,47.505947,0,1000356
53572,7.6809397,47.47756,0,1000356
53573,7.6753654,47.505947,0,1000356
53574,7.6753654,47.505947,0,1000356
53575,7.6753654,47.505947,0,1000356
53576,7.6772623,47.494587,0,1000356
53577,7.675364,47.505947,0,1000356
53578,7.6753654,47.505947,0,1000356
53579,7.6753654,47.505947,0,1000356
53580,7.6753654,47.505947,0,1000356
53581,7.6753654,47.505947,0,1000356
53582,7.675364,47.505947,0,1000356
53583,7.675364,47.505947,0,1000356
53584,7.675364,47.505947,0,1000356
53585,7.6753654,47.505947,0,1000356
53586,7.6772623,47.494587,0,1000356
53587,7.675364,47.505947,0,1000356
53588,7.6753654,47.505947,0,1000356
53589,7.675364,47.505947,0,1000356
53590,7.6753654,47.505947,0,1000356
53591,7.6753654,47.505947,0,1000356
53592,7.6753654,47.505947,0,1000356
53593,7.6753654,47.505947,0,1000356
53594,17.800486,-42.544518,0,1000357
53595,17.800398,-42.54449,0,1000357
53596,17.800398,-42.54449,0,1000357
53597,17.800398,-42.54449,0,1000357
53598,17.800491,-42.54452,0,1000357
53599,17.800491,-42.54452,0,1000357
53600,17.800491,-42.54452,0,1000357
53601,17.800491,-42.54452,0,1000357
53602,17.800491,-42.54452,0,1000357
53603,17.800491,-42.54452,0,1000357
53604,17.800491,-42.54452,0,1000357
53605,17.800486,-42.544518,0,1000357
53606,17.800491,-42.54452,0,1000357
53607,17.800398,-42.54449,0,1000357
53608,17.800486,-42.544518,0,1000357
53609,17.800486,-42.544518,0,1000357
53610,17.800491,-42.54452,0,1000357
53611,17.800491,-42.54452,0,1000357
53612,17.800486,-42.544518,0,1000357
53613,17.800398,-42.54449,0,1000357
53614,-28.702717,3.394809,0,1000358
53615,-28.707552,3.3955283,0,1000358
53616,-28.707064,3.3955803,0,1000358
53617,-28.707703,3.3955257,0,1000358
53618,-28.707628,3.395527,0,1000358
53619,-28.708157,3.3954833,0,1000358
53620,-28.707748,3.3955624,0,1000358
53621,-28.707441,3.3955722,0,1000358
53622,-28.70812,3.3955255,0,1000358
53623,-28.706495,3.3953667,0,1000358
53624,-28.70812,3.3955255,0,1000358
53625,-28.708126,3.3955214,0,1000358
53626,-28.70812,3.3955255,0,1000358
53627,-28.70812,3.3955255,0,1000358
53628,-28.707596,3.3955653,0,1000358
53629,-28.707136,3.3955793,0,1000358
53630,-28.70812,3.3955255,0,1000358
53631,-28.707628,3.395527,0,1000358
53632,-28.708126,3.3955214,0,1000358
53633,-28.708044,3.395513,0,1000358
53634,-28.70812,3.3955255,0,1000358
53635,-28.707327,3.395534,0,1000358
53636,-28.707064,3.3955803,0,1000358
53637,-28.707136,3.3955793,0,1000358
53638,-28.70729,3.3955765,0,1000358
53639,-28.707064,3.3955803,0,1000358
53640,-28.70812,3.3955255,0,1000358
53641,-28.707628,3.395527,0,1000358
53642,-28.70812,3.3955255,0,1000358
53643,-28.70812,3.3955255,0,1000358
53644,-28.708157,3.3954833,0,1000358
53645,-28.70812,3.3955255,0,1000358
53646,-28.707064,3.3955803,0,1000358
53647,27.05856,-8.420323,0,1000359
53648,27.05856,-8.420323,0,1000359
53649,27.058563,-8.420322,0,1000359
53650,27.058563,-8.420322,0,1000359
53651,27.058561,-8.420323,0,1000359
53652,27.05856,-8.420323,0,1000359
53653,27.058563,-8.420322,0,1000359
53654,27.058563,-8.420322,0,1000359
53655,27.05856,-8.420323,0,1000359
53656,27.058561,-8.420323,0,1000359
53657,27.058561,-8.420323,0,1000359
53658,27.058561,-8.420323,0,1000359
53659,27.058561,-8.420323,0,1000359
53660,27.058563,-8.420322,0,1000359
53661,27.058561,-8.420323,0,1000359
53662,27.05856,-8.420322,0,1000359
53663,27.058561,-8.420323,0,1000359
53664,27.058561,-8.420323,0,1000359
53665,27.058561,-8.420323,0,1000359
53666,27.058561,-8.420323,0,1000359
53667,24.274849,-10.642484,0,1000359
53668,27.058561,-8.420323,0,1000359
53669,27.05856,-8.420323,0,1000359
53670,27.058563,-8.420322,0,1000359
53671,27.058561,-8.420323,0,1000359
53672,27.058561,-8.420323,0,1000359
53673,27.058561,-8.420323,0,1000359
53674,18.028347,-22.10324,0,1000360
53675,18.02837,-22.103256,0,1000360
53676,18.028374,-22.103256,0,1000360
53677,18.028349,-22.10324,0,1000360
53678,18.028347,-22.10324,0,1000360
53679,18.02837,-22.103256,0,1000360
53680,18.028374,-22.103258,0,1000360
53681,18.028357,-22.103243,0,1000360
53682,18.028347,-22.10324,0,1000360
53683,18.028349,-22.10324,0,1000360
53684,18.028368,-22.103252,0,1000360
53685,18.028349,-22.10324,0,1000360
53686,18.028355,-22.103245,0,1000360
53687,18.028355,-22.103245,0,1000360
53688,18.028349,-22.10324,0,1000360
53689,18.028376,-22.103258,0,1000360
53690,18.028349,-22.10324,0,1000360
53691,18.02837,-22.103256,0,1000360
53692,18.028364,-22.10325,0,1000360
53693,-45.36584,45.712196,0,1000360
53694,18.028349,-22.10324,0,1000360
53695,18.028349,-22.10324,0,1000360
53696,18.028349,-22.10324,0,1000360
53697,18.028349,-22.10324,0,1000360
53698,18.028349,-22.10324,0,1000360
53699,18.026005,-22.100632,0,1000360
53700,18.028353,-22.103243,0,1000360
53701,18.028349,-22.10324,0,1000360
53702,18.028349,-22.10324,0,1000360
53703,18.028357,-22.103243,0,1000360
53704,18.028349,-22.10324,0,1000360
53705,18.028374,-22.103256,0,1000360
53706,18.028347,-22.10324,0,1000360
53707,18.02835,-22.103243,0,1000360
53708,18.028353,-22.103243,0,1000360
53709,18.028349,-22.10324,0,1000360
53710,15.228112,-16.216936,0,1000362
53711,15.22739,-16.216469,0,1000362
53712,15.227694,-16.216671,0,1000362
53713,15.227387,-16.216465,0,1000362
53714,15.227686,-16.216658,0,1000362
53715,15.227643,-16.21664,0,1000362
53716,15.227658,-16.216637,0,1000362
53717,15.227659,-16.216639,0,1000362
53718,15.22806,-16.216898,0,1000362
53719,15.2386265,-16.135353,0,1000362
53720,15.227489,-16.216536,0,1000362
53721,15.227859,-16.216766,0,1000362
53722,15.227738,-16.216696,0,1000362
53723,15.22739,-16.216473,0,1000362
53724,15.227518,-16.216557,0,1000362
53725,15.227862,-16.216774,0,1000362
53726,15.227665,-16.21665,0,1000362
53727,15.22744,-16.216501,0,1000362
53728,15.227686,-16.216656,0,1000362
53729,15.227887,-16.21679,0,1000362
53730,15.227662,-16.216642,0,1000362
53731,15.227837,-16.21676,0,1000362
53732,14.203541,-11.199385,0,1000362
53733,15.227788,-16.216726,0,1000362
53734,15.228112,-16.216936,0,1000362
53735,15.227658,-16.216633,0,1000362
53736,15.2275915,-16.216604,0,1000362
53737,15.2386265,-16.135353,0,1000362
53738,15.227861,-16.216774,0,1000362
53739,26.697496,8.699072,0,1000363
53740,26.697496,8.699072,0,1000363
53741,26.697496,8.699072,0,1000363
53742,26.697496,8.699081,0,1000363
53743,26.697496,8.699072,0,1000363
53744,26.697496,8.699072,0,1000363
53745,26.697496,8.699072,0,1000363
53746,26.675556,8.688463,0,1000363
53747,26.689795,8.6951685,0,1000363
53748,-43.082268,-31.333529,0,1000364
53749,-43.082153,-31.334,0,1000364
53750,-43.082153,-31.334,0,1000364
53751,-43.082222,-31.333637,0,1000364
53752,-42.980778,-31.339352,0,1000364
53753,-43.08226,-31.333527,0,1000364
53754,-43.082188,-31.333622,0,1000364
53755,-43.08218,-31.333624,0,1000364
53756,-43.08223,-31.333511,0,1000364
53757,-43.082237,-31.333778,0,1000364
53758,-43.08222,-31.333637,0,1000364
53759,-43.082203,-31.334156,0,1000364
53760,-43.082195,-31.334156,0,1000364
53761,-43.08222,-31.333637,0,1000364
53762,-43.082188,-31.334284,0,1000364
53763,-43.082188,-31.334284,0,1000364
53764,-43.08224,-31.333656,0,1000364
53765,-43.082207,-31.33364,0,1000364
53766,-43.08219,-31.333498,0,1000364
53767,-43.082207,-31.333641,0,1000364
53768,-43.08226,-31.333527,0,1000364
53769,-31.708183,41.28414,0,1000365
53770,-31.707825,41.28358,0,1000365
53771,-31.707705,41.283466,0,1000365
53772,-31.741707,41.29163,0,1000365
53773,-31.707851,41.283585,0,1000365
53774,-31.708187,41.284065,0,1000365
53775,-31.708017,41.28379,0,1000365
53776,-31.70804,41.283875,0,1000365
53777,-31.707817,41.283813,0,1000365
53778,-31.707914,41.283916,0,1000365
53779,-31.707748,41.283638,0,1000365
53780,-31.707872,41.283672,0,1000365
53781,-31.708065,41.28388,0,1000365
53782,-31.707817,41.283813,0,1000365
53783,-31.707819,41.283737,0,1000365
53784,-31.708134,41.284054,0,1000365
53785,-31.707802,41.283497,0,1000365
53786,-31.707708,41.283394,0,1000365
53787,-31.7078,41.283573,0,1000365
53788,-31.708088,41.283962,0,1000365
53789,-31.707994,41.28378,0,1000365
53790,-31.707825,41.28358,0,1000365
53791,-31.707682,41.283386,0,1000365
53792,-31.707994,41.28378,0,1000365
53793,-31.707632,41.283375,0,1000365
53794,-31.707895,41.28368,0,1000365
53795,-31.75258,41.29317,0,1000365
53796,-31.722002,41.287502,0,1000365
53797,-31.707588,41.283203,0,1000365
53798,-29.374039,21.301014,0,1000366
53799,-29.371614,21.301685,0,1000366
53800,-29.371614,21.301685,0,1000366
53801,-29.37276,21.301374,0,1000366
53802,-29.372751,21.301363,0,1000366
53803,-29.372326,21.301483,0,1000366
53804,-29.372879,21.301363,0,1000366
53805,-29.372753,21.301367,0,1000366
53806,-29.373756,21.301094,0,1000366
53807,-29.3719,21.301607,0,1000366
53808,-29.372332,21.301495,0,1000366
53809,-29.371899,21.301603,0,1000366
53810,-29.37219,21.301535,0,1000366
53811,-29.372738,21.301403,0,1000366
53812,-29.372753,21.301367,0,1000366
53813,-29.373613,21.301136,0,1000366
53814,-29.371614,21.301685,0,1000366
53815,-29.373306,21.301245,0,1000366
53816,-29.379677,21.293531,0,1000366
53817,-29.371614,21.301685,0,1000366
53818,-29.372185,21.301525,0,1000366
53819,-29.3729,21.301334,0,1000366
53820,-29.371614,21.301685,0,1000366
53821,-29.373323,21.301207,0,1000366
53822,-29.373043,21.301294,0,1000366
53823,-29.373613,21.301134,0,1000366
53824,-29.373186,21.301254,0,1000366
53825,-29.371614,21.301685,0,1000366
53826,-29.371614,21.301685,0,1000366
53827,-29.371614,21.301685,0,1000366
53828,-29.372473,21.301455,0,1000366
53829,-29.37219,21.301533,0,1000366
53830,-29.372738,21.301403,0,1000366
53831,-29.371756,21.301643,0,1000366
53832,29.741215,-18.618471,0,1000369
53833,29.741196,-18.6187,0,1000369
53834,29.741184,-18.618809,0,1000369
53835,29.741177,-18.61869,0,1000369
53836,29.741226,-18.618734,0,1000369
53837,29.741196,-18.61881,0,1000369
53838,29.74118,-18.618639,0,1000369
53839,29.741179,-18.618805,0,1000369
53840,29.741213,-18.618689,0,1000369
53841,29.741215,-18.61871,0,1000369
53842,29.741205,-18.618702,0,1000369
53843,29.741226,-18.618734,0,1000369
53844,29.741179,-18.618805,0,1000369
53845,29.928543,-19.00104,0,1000369
53846,29.741179,-18.618805,0,1000369
53847,29.741196,-18.618444,0,1000369
53848,29.741226,-18.618734,0,1000369
53849,29.741207,-18.618505,0,1000369
53850,29.741194,-18.618666,0,1000369
53851,29.741186,-18.618809,0,1000369
53852,29.7412,-18.618786,0,1000369
53853,29.741205,-18.61843,0,1000369
53854,29.741215,-18.618471,0,1000369
53855,29.741213,-18.618525,0,1000369
53856,29.74118,-18.618805,0,1000369
53857,29.741188,-18.618717,0,1000369
53858,29.741198,-18.618813,0,1000369
53859,29.741186,-18.618809,0,1000369
53860,-12.580664,16.70758,0,1000370
53861,-12.580676,16.70758,0,1000370
53862,-12.580661,16.707575,0,1000370
53863,-12.580672,16.707577,0,1000370
53864,-12.580679,16.707592,0,1000370
53865,-12.580669,16.707582,0,1000370
53866,-12.580644,16.707567,0,1000370
53867,-12.580668,16.707577,0,1000370
53868,-12.58067,16.707573,0,1000370
53869,-12.580676,16.70758,0,1000370
53870,-12.580676,16.707582,0,1000370
53871,-12.580669,16.707582,0,1000370
53872,-12.580656,16.707565,0,1000370
53873,-12.580674,16.707588,0,1000370
53874,-12.580662,16.707567,0,1000370
53875,-12.580672,16.707577,0,1000370
53876,-12.582738,16.706026,0,1000370
53877,11.275297,-49.20384,0,1000371
53878,11.275297,-49.20384,0,1000371
53879,11.275297,-49.20384,0,1000371
53880,11.275297,-49.20384,0,1000371
53881,11.275297,-49.20384,0,1000371
53882,11.275297,-49.20384,0,1000371
53883,11.275297,-49.20384,0,1000371
53884,11.275297,-49.20384,0,1000371
53885,11.275297,-49.20384,0,1000371
53886,11.275297,-49.20384,0,1000371
53887,11.275297,-49.20384,0,1000371
53888,11.275297,-49.20384,0,1000371
53889,13.185243,-49.584057,0,1000371
53890,11.275297,-49.20384,0,1000371
53891,11.275297,-49.20384,0,1000371
53892,11.275297,-49.20384,0,1000371
53893,11.275297,-49.20384,0,1000371
53894,11.275297,-49.20384,0,1000371
53895,11.275297,-49.20384,0,1000371
53896,-40.806828,-20.163115,0,1000372
53897,-40.806202,-20.162054,0,1000372
53898,-40.806664,-20.162899,0,1000372
53899,-40.806076,-20.161976,0,1000372
53900,-40.80621,-20.162182,0,1000372
53901,-40.806778,-20.163069,0,1000372
53902,-40.806347,-20.16233,0,1000372
53903,-40.806473,-20.162382,0,1000372
53904,-40.806046,-20.161837,0,1000372
53905,-40.80657,-20.16264,0,1000372
53906,-40.806107,-20.162035,0,1000372
53907,-40.806107,-20.162022,0,1000372
53908,-40.80678,-20.163046,0,1000372
53909,-40.80646,-20.162577,0,1000372
53910,-40.806244,-20.162241,0,1000372
53911,-40.806293,-20.16231,0,1000372
53912,-40.806564,-20.162663,0,1000372
53913,-40.806778,-20.163073,0,1000372
53914,-43.1515,-14.762733,0,1000372
53915,-40.806232,-20.162203,0,1000372
53916,-40.80656,-20.162647,0,1000372
53917,-40.806293,-20.162289,0,1000372
53918,-40.80661,-20.162745,0,1000372
53919,-40.806774,-20.16308,0,1000372
53920,-40.806564,-20.16255,0,1000372
53921,-40.80652,-20.162601,0,1000372
53922,-40.806694,-20.162802,0,1000372
53923,-43.39022,-14.784214,0,1000372
53924,-40.80629,-20.162317,0,1000372
53925,-40.806095,-20.161983,0,1000372
53926,-40.806793,-20.16302,0,1000372
53927,-57.5351,-18.80949,0,1000373
53928,-57.534958,-18.809519,0,1000373
53929,-57.534958,-18.809519,0,1000373
53930,-57.534958,-18.809519,0,1000373
53931,-57.5351,-18.80949,0,1000373
53932,-57.534958,-18.809519,0,1000373
53933,-57.534958,-18.809519,0,1000373
53934,-57.534958,-18.809519,0,1000373
53935,-57.535114,-18.80948,0,1000373
53936,-57.534958,-18.809519,0,1000373
53937,-57.534958,-18.809519,0,1000373
53938,-57.534958,-18.809519,0,1000373
53939,-57.535015,-18.809507,0,1000373
53940,-57.534958,-18.809519,0,1000373
53941,-57.534958,-18.809519,0,1000373
53942,-57.534958,-18.809519,0,1000373
53943,-57.534958,-18.809519,0,1000373
53944,-57.534958,-18.809519,0,1000373
53945,-57.5351,-18.80949,0,1000373
53946,-57.533012,-18.802149,0,1000373
53947,-57.534958,-18.809519,0,1000373
53948,-57.534958,-18.809519,0,1000373
53949,-57.534958,-18.809519,0,1000373
53950,-57.554905,-18.801607,0,1000373
53951,-57.534958,-18.809519,0,1000373
53952,-57.534958,-18.809519,0,1000373
53953,-57.54365,-18.808619,0,1000373
53954,59.919464,-32.81363,0,1000374
53955,59.919403,-32.8135,0,1000374
53956,59.919407,-32.8135,0,1000374
53957,59.919403,-32.8135,0,1000374
53958,59.919407,-32.8135,0,1000374
53959,59.919403,-32.8135,0,1000374
53960,59.919468,-32.81363,0,1000374
53961,59.919407,-32.8135,0,1000374
53962,59.934082,-32.79996,0,1000374
53963,59.97199,-32.764812,0,1000374
53964,59.919407,-32.8135,0,1000374
53965,59.919407,-32.8135,0,1000374
53966,59.919407,-32.8135,0,1000374
53967,59.919468,-32.81363,0,1000374
53968,59.919468,-32.81363,0,1000374
53969,59.919407,-32.8135,0,1000374
53970,59.934082,-32.79996,0,1000374
53971,59.987366,-32.751316,0,1000374
53972,59.919407,-32.8135,0,1000374
53973,59.919407,-32.8135,0,1000374
53974,59.919407,-32.8135,0,1000374
53975,59.919407,-32.8135,0,1000374
53976,59.919468,-32.81363,0,1000374
53977,31.760715,12.444874,0,1000375
53978,31.760487,12.444773,0,1000375
53979,31.760717,12.444875,0,1000375
53980,31.760715,12.444876,0,1000375
53981,31.760487,12.444772,0,1000375
53982,31.760487,12.444772,0,1000375
53983,31.760475,12.444761,0,1000375
53984,31.760715,12.444876,0,1000375
53985,31.760715,12.444876,0,1000375
53986,31.760487,12.444773,0,1000375
53987,31.760475,12.444761,0,1000375
53988,31.760489,12.444773,0,1000375
53989,31.760715,12.444876,0,1000375
53990,31.760475,12.444759,0,1000375
53991,31.760487,12.444772,0,1000375
53992,31.760715,12.444874,0,1000375
53993,31.760487,12.444773,0,1000375
53994,31.760715,12.444876,0,1000375
53995,31.760487,12.444772,0,1000375
53996,30.126509,12.326564,0,1000375
53997,30.443905,12.216546,0,1000375
53998,31.760715,12.444875,0,1000375
53999,31.760487,12.444772,0,1000375
54000,31.760479,12.444761,0,1000375
54001,31.760489,12.444775,0,1000375
54002,31.760487,12.444772,0,1000375
54003,31.362394,12.360749,0,1000375
54004,-22.029978,8.044957,0,1000376
54005,-22.029978,8.044957,0,1000376
54006,-22.029978,8.044957,0,1000376
54007,-22.029978,8.044957,0,1000376
54008,-22.029978,8.044957,0,1000376
54009,-22.029978,8.044957,0,1000376
54010,-22.029978,8.044957,0,1000376
54011,-22.029978,8.044957,0,1000376
54012,-22.029978,8.044957,0,1000376
54013,-22.029978,8.044957,0,1000376
54014,-22.029978,8.044957,0,1000376
54015,-22.029978,8.044957,0,1000376
54016,-22.029978,8.044957,0,1000376
54017,-22.029978,8.044957,0,1000376
54018,-22.029978,8.044957,0,1000376
54019,-22.029978,8.044957,0,1000376
54020,-21.975534,8.022939,0,1000376
54021,-22.029978,8.044957,0,1000376
54022,-22.029978,8.044957,0,1000376
